迷人	0.0842862	0.0859816	0.0452265	0.169228	-0.0452304	0.0886492	-0.0566577	-0.141968	-0.158663	-0.0897372	-0.0344568	-0.0846829	0.0262379	-0.185463	0.0757907	0.247643	0.0876752	-0.183145	-0.106197	0.0201328	0.133713	0.234237	-0.315356	0.0114983	0.0692656	-0.0343008	-0.116917	-0.101335	0.0674247	0.0377443	0.274293	-0.441277	-0.0818305	0.175968	-0.110785	0.17939	-0.0479767	-0.0850584	-0.0912221	-0.0633161	0.182047	0.0739368	0.0593647	-0.030367	0.204743	-0.0257422	0.096398	-0.00207273	0.141054	-0.151931
视线	-0.0147819	-0.0640653	-0.0663899	-0.0237849	0.0733758	-0.0096778	0.0716842	-0.0418268	-0.139065	0.0823441	0.122068	-0.073843	0.0490978	-0.0519486	0.149952	0.0557849	-0.0693519	0.0167212	0.0580024	-0.0372206	0.11732	0.0873591	-0.377674	0.0603633	-0.0550975	0.0762425	0.0730433	0.0640949	-0.0595406	-0.0800171	0.0809476	0.0901771	0.0604262	-0.0465684	0.0564549	0.068015	0.19734	0.0885133	0.0671161	0.0656555	-0.0504682	-0.0452687	-0.0603825	0.0910691	0.0703603	-0.0988308	-0.119196	0.0858183	-0.0493119	0.0642103
宽敞	0.0868556	0.112588	0.0597746	0.084897	-0.221099	0.151097	-0.066294	0.0937665	0.410954	-0.0830952	-0.0236502	0.05087	-0.0750094	0.123852	0.285484	-0.0605036	0.109777	0.0727848	-0.0960126	0.079545	-0.421256	0.207414	0.0615801	-0.0588332	0.074181	-0.0428867	-0.109179	-0.0861856	0.0759257	0.0325975	-0.0163116	-0.0795128	-0.0985242	0.127117	-0.353662	-0.0935467	-0.138111	-0.0837693	-0.0906763	-0.0507231	0.132704	0.0939035	0.0583365	-0.0365725	-0.101465	0.0108793	0.0645433	-0.0274965	0.133983	-0.0989017
比例	-0.00933212	-0.0626953	-0.0681498	0.0229617	0.0701903	-0.0150653	0.0717843	-0.050147	-0.157487	0.102643	0.123334	-0.0720909	0.0620488	-0.056673	0.13795	0.0652044	-0.0699379	-0.303825	0.063347	-0.0565676	0.119878	0.0480668	-0.0682893	0.07759	-0.0601596	0.0873247	0.0621016	0.0805573	-0.0639912	-0.0900655	0.110129	0.0878144	0.066101	-0.0493633	0.0587942	0.0753829	0.186648	0.084959	0.0780477	0.0700009	-0.0625573	-0.0527225	-0.0667929	0.0906737	0.0770819	-0.120175	-0.110288	0.379625	-0.0423182	0.0604231
协调	0.0838208	0.107796	0.0695156	0.19465	-0.0488389	0.146715	-0.0600855	0.663033	-0.0255479	-0.0824654	-0.0343721	0.0541172	-0.0704557	0.108618	-0.221193	-0.0582407	0.105755	-0.28493	-0.100208	0.0667454	-0.0530373	0.181733	0.038906	-0.0426935	0.0750179	-0.0394361	-0.108653	-0.075848	0.0340051	0.0322096	-0.00915864	-0.0767793	-0.0937683	0.119348	-0.0976695	-0.083694	-0.188579	-0.0769973	-0.0948564	-0.0478561	0.134444	0.0855052	0.0712995	-0.0290243	-0.0671522	0.00213505	0.0649379	-0.026168	0.122564	-0.0902225
声浪	-0.0116308	-0.0583984	-0.0673941	0.0309202	0.0670456	-0.0436366	0.0675309	-0.0469079	0.148656	0.0912891	0.117272	-0.0835963	0.444526	-0.032397	0.423996	0.0583998	-0.0346294	-0.205082	0.0695874	-0.0498422	0.113024	0.0948043	-0.0616334	0.0654632	-0.0542103	0.0835385	0.0642377	0.0758862	-0.0563796	-0.0792057	0.0878299	0.0819959	0.06356	-0.0360688	0.0586798	0.0671935	0.219515	0.0875721	0.0752836	0.0697484	0.00759426	-0.0452139	-0.0631351	0.0860881	0.0736696	-0.101595	-0.072298	0.0900186	-0.0341578	0.0664643
突然	0.167282	0.0341672	0.113366	-0.153117	-0.118808	-0.301054	-0.092716	0.125589	-0.0640953	0.00170386	0.0463897	0.116121	-0.10365	0.0641811	-0.00137945	-0.121544	-0.0344245	0.301487	-0.0316149	0.152482	0.0392777	0.167389	0.0977773	-0.112262	0.406184	-0.0746543	-0.368047	-0.0446043	0.112843	0.103742	-0.0540778	-0.00157832	-0.0269839	0.0825971	-0.0262657	-0.039368	0.069344	-0.00715027	-0.0306758	-0.111628	-0.278052	0.133197	0.121041	-0.0932613	-0.0267922	0.0562938	0.25594	-0.0767699	0.0387207	-0.0346496
动力	0.0275011	-0.0614785	-0.0663156	0.000336545	0.0682871	0.202567	0.0731509	-0.0570166	0.26679	0.088196	0.101943	-0.0771626	0.0581706	-0.0515289	0.144445	0.0540389	-0.0584897	0.303405	0.0643928	-0.0389479	0.112804	0.0305517	-0.0524083	0.0676471	-0.0612166	0.0882222	0.0607581	0.0744048	-0.064438	-0.0892575	0.0800002	0.0947699	0.0624471	-0.0463031	0.0686872	0.0604977	-0.0134333	0.0829448	0.0670948	0.071316	-0.0389606	-0.0523313	-0.0604529	0.082544	0.0519645	0.195615	-0.0520738	0.0999865	-0.0494209	0.061586
真	0.111496	0.105799	0.0626547	0.190958	-0.0686187	0.125913	-0.0730955	0.0946685	-0.0227941	-0.0783381	-0.0436889	0.0459808	-0.0866993	0.125217	0.0591859	-0.0634778	0.0753177	0.207347	-0.0978463	0.0748082	-0.052778	0.189845	0.0492523	-0.0471137	0.0924091	-0.0382615	-0.102062	-0.0880544	0.0772756	0.0475818	-0.0169495	-0.0778317	-0.103472	0.180663	-0.0992428	-0.0995321	-0.303169	-0.0817979	-0.0983612	-0.0607504	0.121975	0.0908736	0.0538283	-0.0237834	-0.0929504	0.0047156	0.113537	-0.0390017	0.133585	-0.0965292
出众	0.099684	0.444691	0.0675039	0.156455	-0.0492234	0.152816	-0.0590036	-0.222815	-0.0569682	-0.0749375	-0.0224638	0.058327	-0.0593533	0.111637	0.310248	0.296377	0.165799	-0.0817378	-0.0910755	0.0571984	-0.058495	0.120226	-0.295931	0.299842	0.0619403	0.0920189	-0.0909784	0.0915013	0.0689363	-0.11025	0.0941916	-0.0694677	-0.0989118	0.132216	-0.103183	-0.144409	0.0301604	-0.079968	-0.0945592	-0.0515465	0.0954883	0.0706672	0.0423667	-0.029397	0.168295	0.011243	0.097853	-0.011267	0.116704	-0.100582
故障	-0.00778828	-0.0688813	-0.0710005	-0.0263899	0.377875	-0.051672	0.0730873	-0.0472979	-0.140291	0.0952572	0.152017	-0.0720407	0.0575522	-0.0657498	0.148279	0.0581033	-0.080138	0.0954355	0.063932	-0.0548813	0.137095	-0.0180839	-0.0698421	0.0705943	-0.0614596	0.0828198	0.0761483	0.075245	-0.0639519	-0.0841025	0.0853751	0.0902824	0.0671395	-0.0587343	0.0623212	0.0691395	0.436866	0.0962103	0.0726181	0.071278	-0.0268689	-0.0478614	-0.0615976	0.0953656	0.0792881	-0.0897408	-0.114036	0.0973453	-0.0466617	0.0683609
多	0.157745	0.0391877	0.0572467	0.177281	-0.0581036	-0.475452	-0.089086	0.0958661	0.00727537	-0.0558322	-0.0313585	0.0636839	-0.0998929	0.0683012	0.0375902	-0.0803645	0.0497569	0.196732	-0.102114	0.0922985	-0.0365613	-0.166638	0.0558773	-0.0686428	0.0753883	-0.0876757	-0.0562447	-0.0790261	0.088575	0.075839	-0.0885119	-0.00924218	-0.110039	0.0906396	-0.105616	-0.0960447	0.145276	-0.0258584	-0.0696159	-0.0668965	0.124229	0.092065	0.0606947	-0.0416647	-0.0976152	0.0100179	0.0520772	-0.0610388	0.0869563	-0.11392
厚度	-0.0117711	-0.0696945	-0.0692186	0.0123249	0.0736033	-0.0592245	0.0695982	-0.0466798	-0.238706	0.0902957	0.116536	-0.075659	0.0596598	-0.0601971	0.150152	0.0567334	-0.0645889	-0.232713	0.0644779	-0.0565332	0.114478	0.0122489	-0.071989	0.0602721	-0.0624438	0.0906149	0.0631375	0.0715771	-0.0673168	-0.0831758	0.087404	0.088097	0.0642703	-0.0562615	0.0529829	0.0720045	0.213836	0.0908356	0.0713235	0.0742071	-0.0171998	-0.0498627	-0.0576498	0.100982	0.0865375	-0.118874	-0.115332	0.0860957	-0.0416118	0.0621587
典雅	0.0960383	0.0919771	0.0649686	0.167225	-0.0453652	0.15236	-0.0635682	0.0998765	-0.0186176	-0.0802752	-0.04733	0.284354	-0.409062	0.113788	0.0474568	-0.0540225	0.0915837	-0.325878	-0.0963222	0.0741413	-0.0567763	0.177149	0.044486	-0.0432989	0.0704124	-0.0363001	-0.0969856	-0.0868362	0.0688327	0.0403775	-0.0130888	-0.0813341	-0.0987537	0.120141	-0.0986036	-0.0905831	-0.377347	-0.0840721	-0.0819344	-0.0587859	0.115998	0.090111	0.392251	-0.0264133	-0.0824305	0.0141726	0.0693152	-0.0317145	0.131817	-0.0959513
配件	0.0440408	-0.0630379	-0.0582612	-0.0325233	0.0699533	-0.0194969	0.0726442	-0.0471872	-0.135139	0.092122	0.126668	-0.0812113	0.0631679	-0.0653753	0.137016	0.0599508	0.450418	-0.0846266	0.0589599	-0.0498618	0.113168	-0.0695979	-0.0614999	0.0652908	-0.0509326	0.0933606	0.0772703	0.0760287	-0.0623721	-0.0861558	0.104266	0.091501	0.0637668	-0.0433733	0.0622215	0.0686923	0.089243	0.0935101	0.0789674	0.0717361	-0.0182352	-0.0504201	-0.0617368	0.0783991	0.0657008	-0.110878	-0.107288	0.0900274	-0.0492609	0.0556667
恐怖	0.165815	0.0265779	0.115922	-0.1666	-0.12594	-0.226961	-0.0951277	0.121134	-0.0616369	0.0032522	0.0567039	0.112309	-0.104413	0.0502069	-0.327806	-0.130156	-0.0261613	0.385056	-0.0400406	0.207036	0.0218168	-0.157002	0.105345	-0.115245	0.125822	-0.470901	-0.0335369	-0.0499739	0.119748	0.109004	-0.0700421	-0.279661	-0.0370307	0.0614608	-0.0370267	-0.0499332	-0.0431892	-0.0184623	-0.0443023	-0.117845	0.0486001	0.130513	0.130851	-0.0968086	-0.0320096	0.0511305	-0.0320969	-0.085854	0.0404401	-0.0442141
弹簧	0.000631848	-0.0642771	-0.063502	-9.60558e-006	0.0598255	-0.0382322	0.0809133	-0.0492773	-0.180688	0.0973659	0.0986008	-0.0705542	0.0571258	-0.0549472	0.13747	0.0644084	-0.0590425	-0.420965	0.0747737	-0.0387097	0.112057	0.0103095	-0.06522	0.0479415	-0.0736957	0.108756	0.0718638	0.082428	-0.0590266	-0.074244	0.0677791	0.0959701	0.0721201	-0.0563909	0.0550567	0.0761436	0.206824	0.0694245	0.063924	0.0839402	-0.0437401	-0.0292792	-0.0695855	0.0986512	0.0779469	-0.116833	-0.107484	0.102516	-0.0494609	0.0757102
衰弱	0.157333	0.0253145	0.10793	-0.154979	-0.123553	-0.247869	-0.0884831	0.108791	-0.0920899	-0.00335085	-0.232279	0.108119	-0.0941031	0.063223	0.000268597	-0.12812	0.0625405	-0.185213	-0.0378587	0.162859	0.0154261	-0.181631	0.0949054	-0.110914	0.116396	-0.0739422	-0.0307603	-0.0417109	0.109208	0.0985666	-0.363151	-0.0193555	-0.0292738	0.0519337	-0.0369142	-0.0524246	-0.216571	-0.300959	-0.0315774	-0.111378	0.146878	0.121401	0.123936	-0.0943149	-0.346307	0.0605085	0.26979	-0.0793278	0.03056	-0.033115
